Row Labels,Cell ID,NumSq,stimFreq,Average of P0,Average of P1,Average of P2,Average of P3,Average of P4,Average of P5,Average of P6,Average of P7,Average of P8,Average of P0,Average of P1,Average of P2,Average of P3,Average of P4,Average of P5,Average of P6,Average of P7,Average of P8,EI0,EI1,EI2,EI3,EI4,EI5,EI6,EI7,EI8
49,1522,5,50,66.52247532,54.65924492,40.17389326,28.12177722,24.8231306,9.904149145,16.66273943,13.32151678,17.49688453,322.0501919,184.3851814,187.6274864,143.1979582,117.7857667,103.525732,88.77592929,88.28763712,94.08756962,0.206559341,0.296440552,0.214115181,0.196383926,0.210748135,0.095668477,0.18769434,0.15088768,0.185963827
50,1522,5,50,70.29455418,71.06908132,48.33954114,28.30081788,32.65461041,11.1831976,14.58310567,28.90712498,23.25972034,262.6389616,191.0837783,178.8062232,120.1239421,108.3705903,82.94116127,60.42752776,43.13112972,29.78669436,0.267647091,0.371926293,0.270345966,0.235596813,0.301323545,0.134832904,0.241332158,0.670214881,0.780876188
46,1524,5,50,399.3420988,307.1943252,318.2892776,220.2381101,153.7637415,169.9795693,128.940782,140.2159235,125.3124241,632.9897212,456.549586,425.7346387,465.9030226,412.7983033,408.5525906,369.9552088,362.2886196,366.792557,0.630882438,0.672860812,0.747623634,0.472712344,0.372491215,0.416053094,0.348530792,0.387028231,0.341643858
47,1524,5,50,414.8306715,332.8427988,339.6405171,254.319292,223.8152958,182.1933917,149.7072219,143.0487782,136.4895487,623.033084,486.8627964,504.833294,464.5960265,446.3481273,428.4672027,376.7236076,350.6750367,391.6631724,0.665824468,0.683648045,0.672777571,0.547398767,0.501436619,0.425221325,0.397392727,0.407924041,0.348487063
48,1524,5,50,440.8940277,332.166197,306.4920818,257.9074103,199.5532868,168.0230526,169.7601813,123.4181275,138.893523,557.6672832,538.8507449,469.1373778,455.8631219,424.1099912,392.7622829,391.5125496,362.133597,363.226359,0.790604077,0.616434514,0.653309875,0.56575625,0.470522484,0.42779834,0.433600868,0.340808278,0.382388336
49,1524,5,50,419.2361895,342.9303297,316.4784512,291.1827632,216.2236454,167.8620273,171.1544085,143.0478616,124.0246276,596.3285279,464.0000594,450.3070637,457.0758311,414.123943,426.7818122,382.1312301,399.4577079,364.586461,0.703028901,0.739073892,0.702805878,0.637055699,0.522123024,0.39332048,0.447894323,0.358105148,0.340178917
50,1524,5,50,387.5176462,301.8718102,278.5364735,257.2242898,169.3537324,155.7988797,122.3647416,135.7424752,120.9763195,595.4606156,494.1405247,444.658731,426.8846671,463.3158415,383.459624,341.7442194,341.702011,315.6884247,0.650786359,0.61090276,0.626405048,0.602561557,0.365525452,0.406298004,0.358059434,0.397253955,0.383214303
46,1531,5,50,58.40505175,79.13179952,74.60375216,61.40481526,56.19926681,49.03506844,38.56184791,44.36530815,45.3576593,63.13649159,44.91142933,55.60101523,68.05209344,55.35021573,44.51008319,33.33778925,20.24764717,12.29946791,0.92506014,1.761952374,1.341769604,0.902320739,1.015339617,1.101662026,1.156700812,2.191134,3.687774108
47,1531,5,50,512.452885,492.1611584,74.80977089,53.48263815,41.57228536,35.14046741,33.22692284,37.48266368,33.82418269,46.76304646,45.06262569,52.6925621,48.02168778,33.45230563,24.17194579,22.36734214,20.96433233,11.77996415,10.95850086,10.92171508,1.419740622,1.113718418,1.242733037,1.453770736,1.485510555,1.787925467,2.871331547
48,1531,5,50,74.44100085,455.8726491,79.0027294,40.38484437,28.5982431,26.16404853,16.27596737,10.53624163,12.18993102,63.02866036,43.01036495,41.81082174,40.56135378,32.09693115,24.43812892,18.99977056,7.782041711,0.60431609,1.18106589,10.59913464,1.889528263,0.995648335,0.890996182,1.070624049,0.856640206,1.353917393,20.17144873
49,1531,5,50,63.55903777,441.0796606,87.82632421,39.28262117,21.59877981,26.8523951,13.83690269,20.17030941,19.52911641,55.40775371,36.76880627,39.83724418,35.52498613,30.1445824,24.1516637,18.61263017,8.18377807,15.63288342,1.147114501,11.99602885,2.204628508,1.105774426,0.716506188,1.111823824,0.74341469,2.464669648,1.249233164
50,1531,5,50,73.53464626,55.65338101,61.54549335,50.00753637,39.99133492,24.72364265,17.80398554,17.69166271,8.717513212,33.1512532,41.58612897,45.40197558,36.9451408,29.24187275,18.87644656,16.95689242,14.92082045,9.854993277,2.218155851,1.338267889,1.355568619,1.353561937,1.367605121,1.309761483,1.049955682,1.185703076,0.884578301
46,1541,5,50,79.89609744,31.59652041,73.97996375,27.91417869,22.55034489,20.46577828,17.08296086,18.03961589,14.54966646,184.7766876,100.6739527,213.1379744,176.8658138,201.3832471,122.994918,41.1152045,55.02225283,75.68960854,0.432392736,0.313850004,0.347098934,0.157826875,0.111977263,0.166395316,0.415490111,0.327860365,0.192228058
47,1541,5,50,84.09143439,36.61503336,68.63023183,19.25933566,12.7714536,25.51421803,12.13586913,11.25310241,8.629474634,242.2921558,132.0677159,287.0647535,183.1353894,71.24210536,65.38211685,32.6582085,58.46097366,26.1932528,0.347066268,0.27724439,0.239075787,0.105164467,0.179268335,0.390232364,0.371602415,0.192489138,0.329454104
48,1541,5,50,76.38142912,35.25324578,36.95500676,29.75780334,37.15083633,13.19466178,8.336263917,19.31500862,16.24897144,193.1641639,112.014819,297.96629,193.108957,58.03523625,51.79628463,35.9941755,28.48127998,32.3276057,0.395422358,0.314719482,0.12402412,0.154098514,0.64014276,0.254741472,0.231600358,0.678165048,0.502634547
49,1541,5,50,97.717511,51.13732656,62.47627626,24.82695237,28.29891527,16.7735031,16.38817263,20.16553389,15.36622557,189.4446742,201.5792469,136.4495268,301.2458418,164.8872974,47.35924095,48.25271347,65.37501465,60.30328183,0.515810283,0.253683488,0.457870963,0.082414257,0.171625806,0.354175928,0.339632146,0.30845934,0.254815743
50,1541,5,50,58.85749631,48.35027525,58.20523996,34.94484093,33.88977721,17.12959953,15.87889592,11.27362892,25.41435485,239.6585916,139.4643015,176.1724492,146.5879722,162.0313877,94.84171153,45.76759686,39.46018757,45.86517363,0.245588927,0.346685673,0.330387868,0.238388187,0.209155631,0.18061251,0.346946246,0.285696283,0.554110076
46,1621,5,50,99.73520036,84.84640335,54.00377821,29.02905748,42.89372306,30.06335947,25.24558786,35.66342537,12.81986747,805.2985705,485.4065291,526.3480744,507.748698,402.9158313,248.9395044,203.4796547,184.0491586,206.1414124,0.123848724,0.174794524,0.102600885,0.057172096,0.106458272,0.120765724,0.124069347,0.193771195,0.062189675
47,1621,5,50,40.25095982,44.65668821,31.86725757,46.02104606,18.1687995,19.655212,11.61788059,15.76685686,11.76296325,507.6460393,420.1192716,492.2723018,313.7995079,209.0863202,221.3163173,146.1017962,138.4178798,98.94479554,0.07928942,0.106295262,0.064735021,0.146657483,0.086896166,0.088810496,0.079519081,0.113907661,0.118884103
48,1621,5,50,53.22000444,25.07241318,22.20309105,20.52333198,13.82521803,18.6417647,9.926232996,8.867333771,1.308489231,498.5795419,203.1445821,399.1203579,442.1001577,280.8145502,197.6299893,133.3687004,83.02316905,154.8379589,0.106743258,0.12342152,0.055630064,0.046422358,0.049232556,0.094326599,0.074427005,0.106805532,0.008450701
49,1621,5,50,48.58786339,28.14783636,47.6739496,26.46115591,14.4916257,22.92696184,14.27686512,11.34726689,6.127465577,660.3402153,374.1023765,480.081309,379.2588531,421.0996416,226.2250986,169.7200628,121.1401426,107.0903218,0.073580046,0.075240999,0.099303907,0.069770701,0.034413769,0.101345792,0.084120079,0.093670576,0.057217734
50,1621,5,50,73.19159323,56.09253091,38.34577712,33.96486091,24.08721643,24.34929737,33.52449821,13.44620419,12.9485792,686.802953,481.4964171,550.6915556,499.4764261,320.4918864,301.3818432,198.1327278,142.0053293,174.8281663,0.106568548,0.116496258,0.069632041,0.068000929,0.075157024,0.080792184,0.169202224,0.094688025,0.074064606
46,1931,5,50,71.55715783,67.46121764,84.5068762,61.98057749,59.33240777,59.8632469,43.5311461,37.4300106,34.43559991,660.428727,579.2396584,554.8815989,522.6662322,491.2677504,456.612468,419.2672665,396.3011001,404.2006647,0.108349554,0.116465122,0.152297132,0.118585387,0.120774074,0.131102962,0.103826722,0.094448415,0.085194318
47,1931,5,50,69.01148244,69.02236486,85.57903094,68.02544106,65.2564471,59.39441315,48.11108832,55.66680305,52.94143279,669.6295191,536.4865179,570.1298206,550.8948141,499.4505634,470.0548227,433.5915623,439.5768243,431.2502314,0.1030592,0.12865629,0.150104464,0.123481723,0.130656469,0.126356353,0.110959466,0.126637256,0.122762677
48,1931,5,50,81.09300078,77.21400325,80.44873056,75.59884318,68.96321755,68.15993259,65.17522101,52.5445569,47.24407597,639.7449734,526.4463283,575.5762973,524.8848561,519.2139593,475.984943,437.5353264,432.82776,405.4144036,0.126758324,0.146670228,0.13977075,0.144029385,0.132822349,0.143197665,0.148959906,0.121398306,0.116532801
49,1931,5,50,78.03202717,82.6522269,85.92329809,69.19192022,72.05569031,61.74541307,50.13834642,42.16135684,51.16411024,653.0220851,582.7492413,582.3425277,524.4026665,498.8118714,485.776064,439.529921,441.6397789,410.682086,0.119493703,0.141831548,0.147547696,0.131944257,0.144454642,0.127106742,0.114072658,0.095465488,0.124583253
50,1931,5,50,69.37159692,74.57295945,76.12179416,63.42284335,53.01314256,55.98959314,39.00991729,35.59258361,42.55411722,675.4099545,547.6029804,573.6805892,525.2982259,516.1200981,459.0314162,452.0718404,438.2536962,409.1650057,0.102710356,0.136180704,0.132690204,0.120736831,0.102714742,0.121973336,0.086291412,0.081214566,0.104002338
46,2341,5,50,57.71620007,57.71620007,82.19627456,65.97858909,45.86702033,37.04074631,24.91452677,27.76381059,23.62838814,97.44039114,97.44039114,137.5471085,126.2697978,75.54582668,65.06038295,48.07748802,35.03332985,26.26745225,0.592323157,0.592323157,0.59758635,0.522520747,0.607141683,0.569328747,0.518216067,0.792497051,0.899531021
47,2341,5,50,65.94390331,65.94390331,74.67941678,59.41065141,46.90547152,43.74884512,36.05814707,30.44899132,29.89214528,81.69530051,81.69530051,130.9405616,119.3080798,89.87256705,69.22172207,51.56012421,37.67607821,38.49310311,0.80719335,0.80719335,0.570330659,0.49796,0.521910891,0.632010355,0.699341742,0.808178366,0.776558471
48,2341,5,50,61.06414311,61.06414311,76.63498839,60.70651981,55.49568217,45.3345532,27.53878171,26.76488934,25.50691725,100.4792776,100.4792776,147.3770129,126.5624927,89.56062968,66.72151608,50.66274348,33.53294577,28.97778516,0.607728723,0.607728723,0.519992819,0.47965648,0.619643725,0.679459279,0.543570676,0.798166959,0.880223147
49,2341,5,50,57.21537269,57.21537269,70.08327431,66.11487932,52.01219602,41.51670504,37.02446132,29.94895605,21.42153458,75.32306407,75.32306407,127.2401904,116.3865624,81.02696576,59.22752096,45.90108881,36.35643814,27.19136266,0.759599644,0.759599644,0.550795107,0.568062824,0.641912177,0.700969826,0.80661401,0.823759356,0.787806586
50,2341,5,50,59.89881627,59.89881627,70.44309286,59.34835769,50.98786828,49.30506534,41.95589669,32.94840434,24.88619842,94.18812167,94.18812167,142.8409778,117.4802667,81.50743754,56.20951695,36.23259733,26.00218598,23.82254193,0.635948729,0.635948729,0.493157454,0.505177247,0.625560928,0.87716579,1.157959953,1.267139785,1.04464916
46,2342,5,50,700.5696192,700.5696192,1009.810468,1705.207485,1333.959243,667.5995191,333.5767949,172.7604436,104.1304525,53.23822945,53.23822945,63.08629386,55.56841557,92.76877105,92.35117986,90.3658089,82.93354179,73.4757479,13.15914572,13.15914572,16.00681235,30.68663139,14.37939975,7.228922469,3.691404956,2.083119083,1.417208474
47,2342,5,50,682.1098938,682.1098938,1842.663662,1601.024582,933.2368459,841.9251677,401.7961426,175.7725937,100.5745176,54.12393083,54.12393083,64.92763523,52.45676509,108.1822105,122.8824072,121.2954693,109.0515175,95.50205422,12.60274121,12.60274121,28.3802676,30.52084091,8.626527799,6.851470337,3.3125404,1.611830791,1.053113657
48,2342,5,50,670.4907733,670.4907733,1018.141114,1674.28723,1343.723508,704.9263232,423.0388887,376.8394709,383.7211049,43.77385637,43.77385637,60.50320407,63.42793918,96.17752047,97.56042583,97.80925128,91.44813153,77.31420758,15.31715112,15.31715112,16.82788754,26.39668342,13.97128457,7.22553553,4.325141877,4.120800115,4.963138302
49,2342,5,50,682.9655724,682.9655724,968.8616207,1723.199376,1360.471444,862.1922196,377.8070096,275.2479165,237.1605316,45.12809972,45.12809972,60.92529052,62.2671408,101.2221834,105.9330765,101.5387996,90.99664385,84.34455269,15.13393156,15.13393156,15.90245385,27.67429745,13.44044752,8.139027471,3.720814221,3.024813937,2.811806145
50,2342,5,50,1234.318711,1234.318711,1264.561606,1618.807434,1226.097005,424.7549903,224.7893249,135.3903239,102.9054898,58.70968058,58.70968058,67.37180815,96.77989313,123.8499536,125.809211,111.1470783,97.76115524,85.15296027,21.02410878,21.02410878,18.76989264,16.72669169,9.899858414,3.376183563,2.022449247,1.384909207,1.208478126
46,2941,5,50,9.006701011,9.006701011,8.116373044,5.579803265,2.703148207,1.746759479,3.056449947,1.169833706,1.612567368,76.42513817,76.42513817,127.7441313,80.95849088,40.46323941,21.11351513,12.60346001,19.99174065,23.33275958,0.11784998,0.11784998,0.063536172,0.06892178,0.066805037,0.082731817,0.242508799,0.05851585,0.069111729
47,2941,5,50,13.14772421,13.14772421,12.21324572,2.690557179,0.692561491,-0.767362922,5.614914493,4.103292047,-1.454727502,20.71889275,20.71889275,33.92140457,30.55370862,25.826181,15.3260012,9.587659639,10.21433732,13.9054692,0.634576585,0.634576585,0.360045401,0.088059921,0.026816256,-0.05006935,0.585639739,0.40171887,-0.104615492
48,2941,5,50,6.850484103,6.850484103,9.999316732,4.437189653,-0.349756473,0.528364606,-2.066892771,-1.000632749,-0.254892045,28.27626172,28.27626172,16.6852785,27.54463098,15.96493283,17.9907517,5.014187147,1.16612648,-0.218582463,0.242269794,0.242269794,0.599289771,0.161090909,-0.021907795,0.029368679,-0.41220894,-0.85808252,1.166113884
49,2941,5,50,12.10278955,12.10278955,12.96914922,6.04212626,1.911718464,0.232813246,11.4590402,11.3529654,1.680041044,42.52173495,42.52173495,61.90588029,55.7002443,34.82877187,26.98521149,18.19036876,45.85696215,31.27070893,0.284625958,0.284625958,0.209497856,0.108475759,0.054889058,0.008627438,0.629950957,0.24757343,0.05372571
50,2941,5,50,12.81375264,12.81375264,15.09144839,10.78046046,5.147233642,5.722631848,4.478302516,11.45674954,6.814212835,14.53736756,14.53736756,42.32875884,57.71918732,31.71274222,26.10922335,25.69210004,18.48433936,22.28592744,0.881435554,0.881435554,0.356529433,0.186774294,0.162308059,0.21918047,0.174306597,0.61980844,0.305763036
46,6201,5,50,12.55116226,14.82410722,14.86635874,14.13202913,10.13880497,8.447265964,8.633490095,15.05649962,8.465090323,87.87855168,52.39010628,56.04494413,32.36505253,15.15088257,11.50739592,1.271687836,6.585196745,21.45026383,0.142823954,0.282956235,0.265257803,0.436644715,0.669189067,0.734072767,6.789001081,2.286416064,0.394638052
47,6201,5,50,19.93452985,15.94670567,18.97723112,21.29608421,11.56815116,8.419562524,5.906000503,13.43714592,6.238004271,76.40554409,77.5606105,58.88843557,23.89976261,21.09568086,18.43829837,5.980112744,-11.30144636,-4.8902314,0.260904233,0.205603148,0.322257349,0.891058399,0.548365859,0.456634466,0.987606882,-1.188975774,-1.275605132
48,6201,5,50,35.13879506,24.88496823,14.41887411,24.31375064,11.3261553,13.76703015,12.95836641,14.68876673,13.66685478,100.2454698,94.52759156,90.94672276,47.95714998,32.13991848,27.47786147,15.64073433,10.45790448,11.31972632,0.350527511,0.263256133,0.158541987,0.506989065,0.352401494,0.50102262,0.828501152,1.404561187,1.207348516
49,6201,5,50,24.27889757,26.68857225,29.66285198,14.29166891,7.930583392,8.062924423,9.556047453,8.672162145,15.55181253,93.73322762,53.80681307,40.26150502,35.4013482,22.18283935,-11.33920125,-6.111571288,-13.49992033,-15.87990469,0.259021248,0.496007303,0.736754673,0.403704086,0.357509842,-0.711066348,-1.563599114,-0.642386172,-0.979339161
50,6201,5,50,7.404522149,26.24797574,12.59717309,11.09595526,10.09163908,9.092507876,4.353097593,9.44099751,10.20814427,45.9275126,60.2528556,67.75749346,59.46162269,9.959787568,-7.215094151,-14.42097596,0.973856935,-4.09560995,0.161221928,0.435630403,0.185915571,0.186607004,1.013238385,-1.260206407,-0.301858737,9.694439886,-2.49246007
46,6301,5,50,1307.566995,1317.682457,1317.102478,1785.188851,1181.889119,209.9140816,145.9211829,106.9942,95.91333451,182.8783674,171.2382762,176.1989154,170.5805177,167.6922356,154.6075024,118.3332615,106.1942745,138.0295323,7.149927099,7.695022903,7.475088455,10.46537363,7.047965668,1.35772248,1.233137505,1.007532662,0.694875458
47,6301,5,50,711.7815141,691.1140578,720.806108,1829.336633,1263.126747,212.5468487,691.871791,115.75512,90.53422303,194.2415532,146.3236849,180.7875064,186.3804297,160.4661769,129.9054145,158.3603505,139.883431,111.9277628,3.664414243,4.723186532,3.987034959,9.815068223,7.871607409,1.636166202,4.368971075,0.827511301,0.808862973
48,6301,5,50,1901.703701,89.74507599,730.0130777,1827.804071,1795.673661,222.2079184,149.8663152,115.6352415,94.03646818,198.213005,145.3562434,170.111513,200.4894487,176.8152057,163.4779967,174.2649285,171.0386944,156.3736417,9.594242823,0.617414663,4.291379606,9.116709546,10.15565179,1.359252761,0.859991259,0.676076498,0.601357538
49,6301,5,50,1899.107791,1288.816863,1292.073125,1741.329604,768.1999395,725.1803524,158.0855064,98.28499961,83.4118932,187.9842817,153.1114176,180.9670016,185.6172037,169.2351861,194.6263939,193.935651,177.2976671,148.4875223,10.10248183,8.417509835,7.139827227,9.381294241,4.539244806,3.726012376,0.815144124,0.554350213,0.561743451
50,6301,5,50,1326.458849,669.4860361,1357.063731,1780.928781,1258.056338,208.9607283,156.8034082,105.4270747,78.77134151,230.8626715,147.3352046,192.5599102,188.6703432,143.6845255,160.6737337,126.6662065,131.1998654,110.7505177,5.74566187,4.543965157,7.047488386,9.4393679,8.755684256,1.300528242,1.237926141,0.803560845,0.711250323
46,7491,5,50,14.80033691,12.63430727,12.97228322,10.65645922,7.423567029,8.953090528,8.039880607,5.85000761,7.897606906,50.77952577,59.21378995,60.54899153,27.56200308,8.985200552,0.328261763,-3.578083192,-4.055876382,34.30413624,0.291462685,0.213367651,0.214244414,0.386635876,0.826199369,27.27424125,-2.246979787,-1.442353528,0.230223168
47,7491,5,50,5.170195624,10.75071263,13.41521932,10.67809002,6.942728624,5.18861359,6.531938914,8.056158878,9.073378983,22.14949949,43.11198852,81.27446121,59.29731277,16.75228732,2.31231067,-3.418841842,-4.388899621,-6.579240443,0.233422684,0.249367125,0.165060698,0.180077132,0.414434667,2.24390851,-1.91057066,-1.835576015,-1.379092171
48,7491,5,50,16.15815327,11.35568789,21.25298881,16.57715307,8.474157626,6.210188249,10.19370948,9.188960908,6.357676547,66.76158881,25.70448932,28.49458834,14.41671371,6.640914755,0.56972106,-4.069966876,-4.593170909,-6.433918674,0.242027692,0.441778389,0.745860532,1.149856577,1.276052764,10.90040142,-2.504617309,-2.000570214,-0.98814997
49,7491,5,50,12.59662622,14.39031397,13.24916791,12.93264074,11.04595908,8.896464366,9.037500522,9.994011368,9.133535663,14.60070646,40.4555213,44.82005733,17.56245601,7.183372473,3.157479271,-3.364408631,-5.355174742,-5.549619348,0.862740871,0.355707046,0.295608009,0.736379965,1.537712143,2.817584409,-2.686207745,-1.866234408,-1.64579498
50,7491,5,50,18.57123113,13.29254392,13.92027693,11.33068029,8.939587279,8.684456562,8.687195576,6.499848569,6.971014866,68.63566936,35.091847,40.83020896,19.07422475,1.674939544,0.62187284,-1.58414352,-4.941800639,-4.846217563,0.270576965,0.378792941,0.340930828,0.594030973,5.337259672,13.96500379,-5.483843772,-1.315279398,-1.438444472
46,7492,5,50,87.36721712,85.4722991,110.3989296,99.86541995,77.65483245,68.79820407,68.80759984,63.08116778,49.36362693,575.461063,440.8198444,744.3012549,796.1665289,700.9398844,644.9734095,630.6647118,560.3636203,525.5719818,0.151821249,0.193893946,0.148325599,0.125432829,0.110786722,0.10666828,0.109103298,0.112571847,0.093923627
47,7492,5,50,71.24058351,121.6971347,115.6294916,109.0555132,97.61905326,86.25674832,71.20997915,66.98127647,61.0288676,541.9383484,501.5781797,725.2399544,800.3783187,786.3779599,671.0620505,606.4060642,565.7184762,550.9828572,0.131455144,0.242628447,0.159436185,0.136254957,0.124137575,0.128537664,0.11742953,0.118400369,0.110763641
48,7492,5,50,81.98701719,86.73376891,111.1674443,105.5903168,82.70354323,70.63423001,78.78242795,68.93560453,57.08434394,720.3005449,478.8354209,733.4985481,761.4202034,720.6942797,670.8762786,619.7700869,606.9599483,568.1417973,0.113823345,0.181134822,0.151557825,0.138675486,0.114755376,0.105286522,0.12711557,0.113575212,0.100475522
49,7492,5,50,75.74091135,94.21280509,113.8647895,108.696786,90.10553416,81.09383859,71.85962898,61.36472702,57.8157237,518.2265936,515.8610272,755.5362185,776.9368147,728.6610198,692.9345476,642.3124079,568.5282652,545.0379253,0.146154042,0.182632143,0.150707255,0.13990428,0.123659056,0.117029579,0.111876445,0.107936106,0.106076515
50,7492,5,50,96.39043357,87.57320601,105.3247149,105.2447157,73.58285391,76.22611269,58.68141522,47.46075713,45.20971114,498.9995711,469.2103888,658.8459149,739.9536622,686.6457053,615.9768248,563.3974934,491.4545808,467.414842,0.193167368,0.186639529,0.159862439,0.142231495,0.107162767,0.123748345,0.10415633,0.096572011,0.096722883
52,111,15,20,41.48633332,46.47906071,58.95875904,55.39209107,66.53366632,67.06907959,83.8730378,71.20964245,87.01914413,305.9086159,122.5628476,142.7145137,123.2999568,105.8439488,98.52795238,65.70260834,71.32881605,83.48399286,0.135616753,0.379226345,0.413123778,0.449246638,0.628601513,0.680711189,1.276555679,0.998329236,1.042345259
53,111,15,20,49.43400019,58.4903413,68.80473756,58.89098305,66.1445563,67.97842927,59.93625127,81.95794271,71.55242816,254.106695,145.4244469,125.2557082,121.9679262,84.43991329,83.57151959,76.06690854,48.48694762,62.87699899,0.19454033,0.402204324,0.549314188,0.482839915,0.783332831,0.813416216,0.787941201,1.690309387,1.137974606
55,111,15,20,32.86876251,49.68205135,67.40494001,62.51178966,61.29973508,47.55963128,62.61992205,51.72307011,40.91085095,223.4432774,133.5631475,228.7964626,95.88147431,72.53695111,89.01606298,75.59296948,91.26083847,123.3971224,0.147101148,0.371974248,0.294606565,0.651969425,0.845082874,0.534281451,0.828382884,0.566760847,0.331538128
52,1491,15,20,179.3285735,153.5316653,147.9092714,127.9756383,117.4020073,110.5880302,104.6348119,92.55607459,97.28612406,1203.718476,1022.76626,909.4297704,759.6624316,713.7950218,654.8377886,572.9723568,545.279634,586.4766044,0.148978833,0.150114128,0.162639575,0.168463824,0.1644758,0.16887851,0.182617557,0.169740568,0.165882361
53,1491,15,20,169.8229443,138.5643312,158.2093487,130.1032758,117.0345987,103.2470316,96.71981534,126.8959722,104.3036479,1216.506186,997.0959167,851.9284844,840.1058668,679.5382391,632.4962475,546.4976861,565.7756465,620.3812016,0.139598915,0.138967906,0.185707312,0.154865334,0.172226656,0.163237382,0.176981198,0.224286734,0.168128318
55,1491,15,20,111.0422823,109.0093482,126.6858261,99.96646156,101.1433547,78.14495397,73.49510678,88.20262924,83.59873931,1224.588918,1084.357454,952.6556169,794.5502248,710.2804517,625.9106066,604.8894338,568.1552753,478.389054,0.09067719,0.100528979,0.132981766,0.125815157,0.142399181,0.124850024,0.12150172,0.15524388,0.174750527
52,1522,15,20,134.2215067,120.3489708,112.9657024,131.4969981,69.01849834,69.86711838,69.39603467,72.84571257,59.4343074,348.3279972,218.3632675,241.043184,254.8747315,231.0174992,232.2593227,223.9624665,198.4461134,176.1881982,0.385330803,0.551141097,0.468653378,0.515927951,0.298758746,0.30081513,0.309855646,0.367080571,0.337334214
53,1522,15,20,141.124497,99.76963996,127.642879,119.7028022,98.65932565,108.9793544,91.94121583,60.86125403,82.691349,372.1099303,257.9891628,246.5738114,279.409604,214.1809273,224.118961,211.4261639,208.9221627,179.7059866,0.379254853,0.386720275,0.517666002,0.428413342,0.46063544,0.486256736,0.434862054,0.291310664,0.460147993
55,1522,15,20,129.7323057,118.8986194,125.8199257,121.4158384,109.8677543,83.932267,75.95040471,83.9121669,60.07227477,360.4893679,203.301774,343.2587148,281.9639777,263.7161933,264.2214246,233.5190137,237.163225,232.6874911,0.359878313,0.584838081,0.366545466,0.430607624,0.416613606,0.317658824,0.325242915,0.353816098,0.258167186
52,1524,15,20,427.2857125,345.5070433,377.8334125,319.1733156,284.5268644,271.4892608,259.9309505,260.2682274,276.4381616,695.8990296,556.2084113,506.0930868,518.5968187,530.0510189,468.0388975,453.5095811,423.6861821,395.0277819,0.614005329,0.621182701,0.746569005,0.615455599,0.536791468,0.580057047,0.573154265,0.614294821,0.699794228
53,1524,15,20,435.4652727,352.8175182,380.500111,351.6825414,289.7794592,292.2831663,274.7801997,288.7975956,283.3563264,638.0049017,518.7585435,525.3869604,549.2124335,530.4034066,479.5157631,474.3530485,449.5035488,452.7674751,0.682542206,0.680118954,0.724228311,0.64033973,0.546337855,0.609538182,0.579273603,0.642481236,0.625831894
55,1524,15,20,409.9233258,390.7997311,384.3976854,335.0622698,302.9754387,274.0783692,260.4872733,277.9995839,281.9456684,718.9205102,547.1156022,537.030762,539.9072966,521.1982749,521.6767965,489.8364165,467.626641,426.5288221,0.570192838,0.714290964,0.715783364,0.620592224,0.581305529,0.525379643,0.531784213,0.594490475,0.661023719
52,1531,15,20,148.9513387,154.2216188,163.862475,142.3631689,128.1423577,128.3476724,97.16145747,112.9749506,105.4446808,163.8857396,89.95318063,128.9195095,110.0766491,68.2245349,53.90647733,47.98006404,33.35076436,8.84796286,0.908873091,1.714465433,1.271044822,1.293309435,1.878244504,2.380932288,2.025038095,3.387477103,11.91739641
53,1531,15,20,156.9922824,133.6970146,174.0973576,133.1879221,141.2325364,132.2201791,112.9189892,90.43833912,92.17633097,156.1881008,100.1220516,112.7077044,84.89453404,58.56657611,31.3192681,29.97273193,16.73587789,12.13892021,1.005148802,1.335340342,1.544680184,1.568863338,2.411486991,4.221688027,3.767390623,5.403859881,7.593453898
55,1531,15,20,145.7236473,153.1811326,188.6375007,158.8664005,134.134039,133.6793612,106.2013454,100.4611816,103.1805962,156.5031869,106.0948215,121.3266672,113.0395434,87.22655682,58.58075552,38.85833595,20.94172289,12.12951316,0.931122555,1.443813471,1.554790097,1.405405539,1.537766065,2.281967175,2.733038943,4.797178442,8.506573584
52,1541,15,20,182.4792968,128.0117821,161.627676,146.1803645,129.09875,123.0978208,96.15250212,116.0636962,108.5835712,403.2754722,293.9404318,330.5963241,233.4285425,192.3731713,182.9652095,184.9404544,201.8804184,151.0682865,0.452492922,0.435502463,0.488897378,0.626231749,0.671085002,0.672793594,0.519910597,0.574913095,0.718771449
53,1541,15,20,170.3008251,182.9942883,178.8097008,138.0335793,157.4764877,93.65600933,123.5894477,105.8099912,91.60135668,452.85308,359.2610756,346.4858513,244.4241886,242.1253222,179.1150106,165.6852853,157.3469497,145.2304253,0.376061978,0.509362969,0.516066385,0.56472962,0.650392475,0.522881969,0.74592893,0.672462932,0.630731174
55,1541,15,20,183.0502563,156.6905064,152.5264528,199.1729116,156.5330615,115.849829,108.953504,111.4641196,101.9324999,457.0393013,368.3526223,288.4062446,231.6301652,216.2367291,169.9387719,132.2143895,138.0235252,162.7784412,0.400513163,0.425381813,0.528859744,0.859874669,0.723896732,0.681715112,0.824066915,0.807573343,0.626203932
52,1621,15,20,268.61929,222.385184,277.0256727,259.3176608,197.862445,195.6549204,210.8257778,195.9595265,186.3741168,1512.752142,1127.631682,1115.021346,897.5246659,868.4870254,806.546509,770.6637397,731.7891889,772.7924741,0.177569929,0.197214381,0.248448762,0.288925386,0.227824296,0.242583556,0.273563899,0.26778139,0.241169684
